12,2,1629.09,311.55,203.26,471.43,1,-1,-1,-1
12,3,987.23,423.90,139.24,474.81,1,-1,-1,-1
12,4,622.82,419.04,150.29,488.41,1,-1,-1,-1
13,0,784.06,243.55,324.83,451.34,1,-1,-1,-1
13,1,84.40,270.40,236.66,487.15,1,-1,-1,-1
13,2,1628.45,311.53,204.69,471.32,1,-1,-1,-1
13,3,986.89,423.82,139.40,474.82,1,-1,-1,-1
13,4,622.40,419.07,150.56,488.29,1,-1,-1,-1
14,0,784.47,243.36,324.94,451.48,1,-1,-1,-1
14,1,84.08,270.45,236.76,486.89,1,-1,-1,-1
14,2,1628.45,311.61,204.21,470.98,1,-1,-1,-1
14,3,986.90,423.77,139.31,474.85,1,-1,-1,-1
14,4,622.38,419.06,150.39,488.46,1,-1,-1,-1
15,0,785.54,243.16,323.86,451.42,1,-1,-1,-1
15,1,84.63,270.14,235.79,486.94,1,-1,-1,-1
15,2,1629.11,311.39,203.31,471.07,1,-1,-1,-1
15,3,986.85,423.20,139.29,475.37,1,-1,-1,-1
15,4,622.11,418.81,150.44,488.58,1,-1,-1,-1
16,0,787.49,242.98,321.82,451.60,1,-1,-1,-1
16,1,83.83,270.07,236.16,486.66,1,-1,-1,-1
16,2,1628.34,311.06,203.79,471.52,1,-1,-1,-1
16,3,986.63,423.09,139.28,475.14,1,-1,-1,-1
16,4,621.90,418.94,150.38,488.26,1,-1,-1,-1
17,0,786.82,242.89,322.24,451.64,1,-1,-1,-1
17,1,83.91,270.43,235.85,486.61,1,-1,-1,-1
17,2,1628.59,311.05,203.46,471.54,1,-1,-1,-1
17,3,986.94,422.90,139.28,475.31,1,-1,-1,-1
17,4,622.11,418.93,150.36,488.27,1,-1,-1,-1
18,0,785.40,242.86,323.63,451.67,1,-1,-1,-1
18,1,83.55,270.14,236.39,486.84,1,-1,-1,-1
18,2,1629.34,311.08,203.30,471.45,1,-1,-1,-1
18,3,986.67,422.97,139.31,475.12,1,-1,-1,-1
18,4,622.10,418.73,150.13,488.51,1,-1,-1,-1
19,0,784.66,242.77,323.39,451.70,1,-1,-1,-1
19,1,83.53,270.50,236.45,486.76,1,-1,-1,-1
19,2,1629.94,311.05,202.29,471.43,1,-1,-1,-1
19,3,986.71,422.87,139.27,475.16,1,-1,-1,-1
19,4,622.05,418.40,149.91,488.79,1,-1,-1,-1
20,0,785.52,242.83,322.94,451.54,1,-1,-1,-1
20,1,83.43,269.88,236.51,487.56,1,-1,-1,-1
20,2,1629.29,311.17,202.63,471.45,1,-1,-1,-1
20,3,987.33,423.00,138.95,475.09,1,-1,-1,-1
20,4,622.08,418.40,150.07,488.82,1,-1,-1,-1
21,0,785.65,242.78,322.48,451.61,1,-1,-1,-1
21,1,83.51,269.75,236.69,487.46,1,-1,-1,-1
21,2,1629.19,311.15,202.85,471.48,1,-1,-1,-1
21,3,987.19,423.05,139.11,475.04,1,-1,-1,-1
21,4,622.10,418.42,150.12,488.74,1,-1,-1,-1
22,0,785.20,242.75,322.46,451.63,1,-1,-1,-1
22,1,83.52,270.21,237.07,486.86,1,-1,-1,-1
22,2,1629.96,311.11,202.18,471.34,1,-1,-1,-1
22,3,987.44,423.66,139.09,474.27,1,-1,-1,-1
22,4,621.85,418.60,150.17,488.02,1,-1,-1,-1
23,0,784.81,242.81,321.54,451.47,1,-1,-1,-1
23,1,84.37,270.30,236.47,486.75,1,-1,-1,-1
23,2,1630.20,311.17,202.24,471.07,1,-1,-1,-1
23,3,987.66,423.60,139.29,474.29,1,-1,-1,-1
23,4,621.31,418.95,150.62,487.73,1,-1,-1,-1
24,0,784.90,242.88,329.98,451.50,1,-1,-1,-1
24,1,84.20,271.85,236.57,485.16,1,-1,-1,-1
24,2,1630.15,310.68,202.66,471.68,1,-1,-1,-1
24,3,988.23,423.59,139.12,473.93,1,-1,-1,-1
24,4,621.62,419.62,149.05,486.75,1,-1,-1,-1
25,0,784.91,242.95,332.37,451.45,1,-1,-1,-1
25,1,84.22,271.45,236.93,485.86,1,-1,-1,-1
25,2,1630.54,310.80,201.77,471.32,1,-1,-1,-1
25,3,988.03,423.85,139.91,473.60,1,-1,-1,-1
25,4,617.58,420.53,153.76,486.09,1,-1,-1,-1
26,0,786.63,243.08,331.12,451.35,1,-1,-1,-1
26,1,84.37,271.52,237.99,485.84,1,-1,-1,-1
26,2,1630.59,310.83,201.61,471.61,1,-1,-1,-1
26,3,988.20,423.88,141.60,473.35,1,-1,-1,-1
26,4,615.49,420.76,153.80,485.96,1,-1,-1,-1
27,0,785.60,243.05,332.28,451.50,1,-1,-1,-1
27,1,84.23,272.76,237.66,484.42,1,-1,-1,-1
27,2,1629.76,310.82,202.54,471.49,1,-1,-1,-1
27,3,987.72,423.97,145.27,473.05,1,-1,-1,-1
27,4,610.16,420.94,158.66,485.74,1,-1,-1,-1
28,0,779.68,242.35,348.29,452.44,1,-1,-1,-1
28,1,70.75,278.18,251.75,478.95,1,-1,-1,-1
28,2,1629.15,310.60,203.37,471.77,1,-1,-1,-1
28,3,986.06,424.15,159.80,472.82,1,-1,-1,-1
28,4,584.96,422.19,181.41,484.47,1,-1,-1,-1
29,0,771.06,241.88,363.00,452.75,1,-1,-1,-1
29,1,50.86,278.96,272.97,477.64,1,-1,-1,-1
29,2,1629.69,310.19,203.38,472.18,1,-1,-1,-1
29,3,985.86,423.87,167.72,472.96,1,-1,-1,-1
29,4,575.43,423.03,189.31,483.19,1,-1,-1,-1
30,0,765.11,241.77,375.31,452.82,1,-1,-1,-1
30,1,34.89,282.06,289.01,474.52,1,-1,-1,-1
30,2,1629.72,310.84,201.99,471.50,1,-1,-1,-1
30,3,986.06,424.72,171.70,472.14,1,-1,-1,-1
30,4,569.87,424.06,193.28,482.06,1,-1,-1,-1
31,0,752.28,241.97,388.63,452.44,1,-1,-1,-1
31,1,22.25,284.61,301.92,472.63,1,-1,-1,-1
31,2,1630.44,310.90,201.10,471.25,1,-1,-1,-1
31,3,986.04,425.19,179.46,472.53,1,-1,-1,-1
31,4,566.84,426.46,193.61,479.58,1,-1,-1,-1
32,0,732.34,243.77,408.42,450.93,1,-1,-1,-1
32,1,6.25,288.45,317.32,468.35,1,-1,-1,-1
32,2,1628.91,311.32,240.74,470.53,1,-1,-1,-1
32,3,988.04,425.98,237.45,477.62,1,-1,-1,-1
32,4,569.01,428.97,187.06,477.06,1,-1,-1,-1
33,0,726.26,246.09,412.20,448.69,1,-1,-1,-1
33,1,6.19,290.67,316.42,466.11,1,-1,-1,-1
33,2,1625.35,311.93,281.05,470.00,1,-1,-1,-1
33,3,988.66,427.27,256.77,480.55,1,-1,-1,-1
33,4,568.73,429.49,186.34,477.10,1,-1,-1,-1
34,0,719.14,247.93,411.64,446.87,1,-1,-1,-1
34,1,6.02,292.66,317.54,464.13,1,-1,-1,-1
34,2,1619.33,313.10,300.42,468.41,1,-1,-1,-1
34,3,990.91,428.80,264.87,483.38,1,-1,-1,-1
34,4,569.77,431.01,185.30,476.27,1,-1,-1,-1
35,0,719.88,250.06,399.53,444.59,1,-1,-1,-1
35,1,5.47,295.23,318.92,461.83,1,-1,-1,-1
35,2,1616.00,315.03,303.79,465.96,1,-1,-1,-1
35,3,992.91,431.12,263.25,483.36,1,-1,-1,-1
35,4,561.27,433.65,193.55,476.04,1,-1,-1,-1
36,0,726.61,255.79,350.83,438.90,1,-1,-1,-1
36,1,7.63,299.71,315.57,456.84,1,-1,-1,-1
36,2,1607.60,320.53,312.33,459.80,1,-1,-1,-1
36,3,997.00,433.48,247.69,480.03,1,-1,-1,-1
36,4,526.48,438.41,228.62,473.27,1,-1,-1,-1
37,0,739.19,256.97,322.28,437.16,1,-1,-1,-1
37,1,8.37,301.50,316.55,454.68,1,-1,-1,-1
37,2,1602.70,324.43,316.80,455.22,1,-1,-1,-1
37,3,998.84,436.15,240.66,477.96,1,-1,-1,-1
37,4,520.20,440.06,234.08,475.13,1,-1,-1,-1
38,0,740.60,258.34,301.34,435.53,1,-1,-1,-1
38,1,10.85,302.15,313.76,453.81,1,-1,-1,-1
38,2,1584.38,327.35,335.24,452.74,1,-1,-1,-1
38,3,1000.76,437.63,235.77,480.49,1,-1,-1,-1
38,4,518.86,439.73,234.32,478.21,1,-1,-1,-1
39,0,742.66,258.67,277.63,433.85,1,-1,-1,-1
39,1,12.37,302.74,313.50,452.69,1,-1,-1,-1
39,2,1570.93,329.56,348.77,449.22,1,-1,-1,-1
39,3,1003.20,436.52,232.03,481.15,1,-1,-1,-1
39,4,504.03,438.90,246.81,478.59,1,-1,-1,-1
40,0,755.19,259.64,252.15,432.31,1,-1,-1,-1
40,1,13.31,303.91,314.50,450.77,1,-1,-1,-1
40,2,1560.35,333.56,359.28,444.60,1,-1,-1,-1
40,3,1005.96,438.87,238.07,478.17,1,-1,-1,-1
40,4,459.06,435.19,287.40,481.20,1,-1,-1,-1
41,0,759.66,260.44,244.57,430.76,1,-1,-1,-1
41,1,11.91,304.71,314.37,449.70,1,-1,-1,-1
41,2,1560.73,334.12,358.75,443.97,1,-1,-1,-1
41,3,1006.79,440.01,250.27,476.68,1,-1,-1,-1
41,4,442.06,433.56,301.33,481.98,1,-1,-1,-1
42,0,769.02,261.21,235.10,430.03,1,-1,-1,-1
42,1,11.92,304.86,317.83,449.62,1,-1,-1,-1
42,2,1565.41,334.39,354.13,443.40,1,-1,-1,-1
42,3,1006.64,442.29,270.37,473.88,1,-1,-1,-1
42,4,430.02,432.86,312.88,482.26,1,-1,-1,-1
43,0,769.14,261.67,234.88,429.13,1,-1,-1,-1
43,1,10.77,304.81,317.29,449.46,1,-1,-1,-1
43,2,1578.63,334.63,340.93,442.95,1,-1,-1,-1
43,3,968.74,443.23,328.37,472.52,1,-1,-1,-1
43,4,422.69,431.96,317.71,482.57,1,-1,-1,-1
44,0,747.40,261.01,290.74,430.48,1,-1,-1,-1
44,1,8.02,303.67,322.15,449.63,1,-1,-1,-1
44,2,1590.60,334.99,329.13,442.07,1,-1,-1,-1
44,3,858.83,447.52,409.70,468.12,1,-1,-1,-1
44,4,422.47,432.06,311.57,481.82,1,-1,-1,-1
45,0,740.56,260.78,333.45,430.39,1,-1,-1,-1
45,1,7.72,302.57,323.40,450.37,1,-1,-1,-1
45,2,1588.67,335.89,331.12,441.49,1,-1,-1,-1
45,3,869.60,447.22,325.17,467.65,1,-1,-1,-1
45,4,436.06,432.72,295.53,480.72,1,-1,-1,-1
46,0,737.76,259.65,373.08,431.35,1,-1,-1,-1
46,1,18.40,300.64,312.44,452.47,1,-1,-1,-1
46,2,1588.49,336.46,292.69,440.78,1,-1,-1,-1
46,3,939.90,446.72,206.54,468.00,1,-1,-1,-1
46,4,462.55,433.43,265.98,479.39,1,-1,-1,-1
47,0,735.82,258.89,406.92,432.07,1,-1,-1,-1
47,1,51.01,298.53,277.57,454.24,1,-1,-1,-1
47,2,1589.40,337.97,289.63,439.45,1,-1,-1,-1
47,3,959.29,443.31,186.60,471.21,1,-1,-1,-1
47,4,454.42,434.30,268.86,478.25,1,-1,-1,-1
48,0,798.11,255.19,356.22,435.24,1,-1,-1,-1
48,1,0.85,291.87,325.92,460.09,1,-1,-1,-1
48,2,1579.19,337.68,340.06,438.56,1,-1,-1,-1
48,3,903.36,434.14,361.81,479.49,1,-1,-1,-1
48,4,385.90,433.53,322.06,479.00,1,-1,-1,-1
49,0,859.51,253.90,253.88,436.13,1,-1,-1,-1
49,1,0.57,288.29,322.74,463.26,1,-1,-1,-1
49,2,1553.46,333.88,366.13,441.57,1,-1,-1,-1
49,3,941.12,432.31,367.60,480.89,1,-1,-1,-1
49,4,353.68,434.16,415.79,478.01,1,-1,-1,-1
50,0,889.34,252.57,165.62,437.94,1,-1,-1,-1
50,1,0.75,283.91,372.01,466.87,1,-1,-1,-1
50,2,1575.14,327.08,338.05,447.76,1,-1,-1,-1
50,3,1014.87,432.70,299.21,480.07,1,-1,-1,-1
50,4,342.40,434.03,470.40,477.34,1,-1,-1,-1
51,0,879.04,252.73,167.52,437.89,1,-1,-1,-1
51,1,0.02,280.44,388.33,469.79,1,-1,-1,-1
51,2,1630.03,319.84,203.92,454.86,1,-1,-1,-1
51,3,1036.52,430.27,245.80,482.47,1,-1,-1,-1
51,4,359.82,432.92,444.35,477.44,1,-1,-1,-1
52,0,818.14,250.05,328.69,441.13,1,-1,-1,-1
52,1,98.59,270.83,187.08,478.67,1,-1,-1,-1
52,2,1577.78,307.84,262.77,465.73,1,-1,-1,-1
52,3,1048.77,431.31,207.56,480.77,1,-1,-1,-1
52,4,498.75,429.37,207.39,478.24,1,-1,-1,-1
53,0,788.88,246.14,317.25,444.07,1,-1,-1,-1
53,1,97.73,269.36,188.81,480.44,1,-1,-1,-1
53,2,1584.06,304.13,295.61,470.04,1,-1,-1,-1
53,3,1028.67,431.10,183.50,479.49,1,-1,-1,-1
53,4,502.04,427.96,189.18,479.58,1,-1,-1,-1
54,0,771.50,243.69,247.38,446.02,1,-1,-1,-1
54,1,65.28,268.29,285.27,481.61,1,-1,-1,-1
54,2,1664.79,303.10,254.80,470.08,1,-1,-1,-1
54,3,1000.85,430.11,186.06,482.11,1,-1,-1,-1
54,4,487.55,426.03,264.90,482.62,1,-1,-1,-1
55,0,771.71,242.96,226.75,446.45,1,-1,-1,-1
55,1,0.24,267.23,343.23,482.49,1,-1,-1,-1
55,2,1717.81,301.50,202.04,471.25,1,-1,-1,-1
55,3,974.96,432.22,193.14,480.06,1,-1,-1,-1
55,4,455.27,424.32,269.45,483.33,1,-1,-1,-1
56,0,774.67,240.23,207.80,447.47,1,-1,-1,-1
56,1,-0.19,265.69,236.53,484.35,1,-1,-1,-1
56,2,1741.38,299.24,178.16,468.07,1,-1,-1,-1
56,3,979.99,431.67,187.46,479.94,1,-1,-1,-1
56,4,451.24,419.76,201.53,487.61,1,-1,-1,-1
57,0,809.44,240.38,184.52,446.85,1,-1,-1,-1
57,1,0.91,263.88,213.46,484.57,1,-1,-1,-1
57,2,1738.93,299.05,165.61,473.67,1,-1,-1,-1
57,3,1013.86,432.60,146.74,478.73,1,-1,-1,-1
57,4,457.73,420.18,159.92,486.02,1,-1,-1,-1
58,0,847.88,240.28,168.70,447.84,1,-1,-1,-1
58,1,13.21,263.76,192.59,484.39,1,-1,-1,-1
58,2,1717.02,300.09,175.73,472.44,1,-1,-1,-1
58,3,1038.30,434.93,140.43,476.18,1,-1,-1,-1
58,4,468.42,420.99,148.20,486.10,1,-1,-1,-1
59,0,864.45,240.26,159.31,447.60,1,-1,-1,-1
59,1,52.36,263.72,175.06,484.54,1,-1,-1,-1
59,2,1696.88,302.15,175.75,470.34,1,-1,-1,-1
59,3,1052.30,435.60,149.25,475.63,1,-1,-1,-1
59,4,455.41,420.94,179.77,485.89,1,-1,-1,-1
60,0,876.63,244.78,158.06,443.23,1,-1,-1,-1
60,1,90.92,266.28,173.63,483.40,1,-1,-1,-1
60,2,1705.08,302.66,140.54,470.15,1,-1,-1,-1
60,3,1053.71,436.20,148.35,473.44,1,-1,-1,-1
60,4,490.62,420.76,184.87,481.62,1,-1,-1,-1
61,0,868.80,246.56,146.24,441.53,1,-1,-1,-1
61,1,87.08,267.81,159.30,479.64,1,-1,-1,-1
61,2,1703.87,302.15,144.99,470.65,1,-1,-1,-1
61,3,1058.81,434.85,148.06,474.98,1,-1,-1,-1
61,4,506.14,421.55,136.34,482.46,1,-1,-1,-1
62,0,854.66,248.20,146.15,440.34,1,-1,-1,-1
62,1,97.55,267.48,134.79,480.01,1,-1,-1,-1
62,2,1695.00,301.96,178.77,470.07,1,-1,-1,-1
62,3,1055.47,435.76,131.77,474.12,1,-1,-1,-1
62,4,503.26,423.57,136.21,481.04,1,-1,-1,-1
63,0,842.17,248.85,135.09,439.55,1,-1,-1,-1
63,1,86.66,267.78,155.06,480.78,1,-1,-1,-1
63,2,1712.39,302.35,196.41,469.51,1,-1,-1,-1
63,3,1040.25,436.81,135.73,473.15,1,-1,-1,-1
63,4,482.17,425.15,183.08,478.92,1,-1,-1,-1
64,0,839.48,249.26,130.55,438.21,1,-1,-1,-1
64,1,45.21,269.21,168.77,478.59,1,-1,-1,-1
64,2,1749.01,304.65,132.42,459.04,1,-1,-1,-1
64,3,1030.63,438.26,141.75,469.84,1,-1,-1,-1
64,4,442.90,424.47,187.10,478.92,1,-1,-1,-1
65,0,833.44,248.31,137.92,438.97,1,-1,-1,-1
65,1,63.05,269.35,146.10,478.76,1,-1,-1,-1
65,2,1743.63,305.92,140.85,461.36,1,-1,-1,-1
65,3,1032.04,438.22,136.48,469.31,1,-1,-1,-1
65,4,474.82,426.03,137.27,475.77,1,-1,-1,-1
66,0,845.25,247.95,134.80,439.10,1,-1,-1,-1
66,1,50.90,270.17,155.82,477.40,1,-1,-1,-1
66,2,1727.02,307.37,187.40,464.80,1,-1,-1,-1
66,3,1045.81,438.86,131.61,469.32,1,-1,-1,-1
66,4,465.03,427.09,151.88,469.98,1,-1,-1,-1
67,0,858.11,248.79,137.08,437.00,1,-1,-1,-1
67,1,61.08,269.69,155.81,478.68,1,-1,-1,-1
67,2,1699.40,307.34,188.01,464.02,1,-1,-1,-1
67,3,1061.26,441.35,130.89,467.31,1,-1,-1,-1
67,4,441.82,425.77,185.85,476.80,1,-1,-1,-1
68,0,856.82,251.74,135.50,434.58,1,-1,-1,-1
68,1,86.36,269.16,139.08,476.75,1,-1,-1,-1
68,2,1719.56,305.57,124.40,465.59,1,-1,-1,-1
68,3,1066.36,449.82,147.20,458.43,1,-1,-1,-1
68,4,485.63,424.00,172.19,477.32,1,-1,-1,-1
69,0,842.09,253.64,138.86,432.81,1,-1,-1,-1
69,1,90.46,268.40,125.05,478.19,1,-1,-1,-1
69,2,1716.55,305.83,129.46,465.56,1,-1,-1,-1
69,3,1067.60,454.08,149.13,454.58,1,-1,-1,-1
69,4,498.95,423.17,129.33,477.32,1,-1,-1,-1
70,0,833.69,255.23,128.50,431.24,1,-1,-1,-1
70,1,82.56,268.47,142.35,478.78,1,-1,-1,-1
70,2,1696.60,307.78,162.28,462.47,1,-1,-1,-1
70,3,1070.60,455.71,146.81,452.31,1,-1,-1,-1
70,4,495.86,422.80,130.04,478.09,1,-1,-1,-1
71,0,832.00,254.36,128.60,430.77,1,-1,-1,-1
71,1,49.08,268.42,156.67,478.43,1,-1,-1,-1
71,2,1696.94,309.32,184.21,460.84,1,-1,-1,-1
71,3,1072.69,455.14,140.05,466.29,1,-1,-1,-1
71,4,487.29,422.11,167.05,479.03,1,-1,-1,-1
72,0,818.89,253.06,147.90,431.37,1,-1,-1,-1
72,1,51.12,272.19,148.15,474.90,1,-1,-1,-1
72,2,1742.83,312.26,130.63,456.89,1,-1,-1,-1
72,3,1041.92,456.68,151.72,465.97,1,-1,-1,-1
72,4,444.27,422.20,187.76,478.05,1,-1,-1,-1
73,0,828.55,255.61,130.35,429.12,1,-1,-1,-1
73,1,49.50,273.62,145.69,474.01,1,-1,-1,-1
73,2,1742.56,311.41,133.88,454.59,1,-1,-1,-1
73,3,1042.93,457.29,156.88,465.44,1,-1,-1,-1
73,4,461.39,423.14,139.07,476.24,1,-1,-1,-1
74,0,834.15,258.01,139.24,426.71,1,-1,-1,-1
74,1,34.68,274.02,153.03,473.58,1,-1,-1,-1
74,2,1739.06,310.54,157.88,457.48,1,-1,-1,-1
74,3,1030.59,457.53,169.92,464.25,1,-1,-1,-1
74,4,484.05,424.62,114.35,475.44,1,-1,-1,-1
75,0,831.03,257.60,143.80,427.46,1,-1,-1,-1
75,1,49.13,275.43,148.94,472.53,1,-1,-1,-1
75,2,1722.87,307.98,181.86,460.06,1,-1,-1,-1
75,3,1030.96,457.78,182.07,463.41,1,-1,-1,-1
75,4,455.73,429.29,146.34,471.69,1,-1,-1,-1
76,0,812.84,258.45,147.10,426.67,1,-1,-1,-1
76,1,66.93,278.49,146.85,467.20,1,-1,-1,-1
76,2,1683.23,307.15,180.65,459.46,1,-1,-1,-1
76,3,1011.86,457.79,282.39,462.64,1,-1,-1,-1
76,4,450.70,429.01,198.23,471.65,1,-1,-1,-1
77,0,807.63,258.76,152.43,426.50,1,-1,-1,-1
77,1,65.72,278.39,146.31,466.33,1,-1,-1,-1
77,2,1695.87,308.05,151.89,458.70,1,-1,-1,-1
77,3,1044.34,458.81,286.32,461.11,1,-1,-1,-1
77,4,478.66,428.11,158.41,471.47,1,-1,-1,-1
78,0,795.73,259.12,161.75,424.35,1,-1,-1,-1
78,1,58.95,276.10,138.49,469.55,1,-1,-1,-1
78,2,1727.27,311.31,118.78,456.38,1,-1,-1,-1
78,3,1027.92,459.48,325.40,461.15,1,-1,-1,-1
78,4,494.04,427.03,130.67,470.74,1,-1,-1,-1
79,0,739.39,258.54,200.18,424.20,1,-1,-1,-1
79,1,47.34,273.73,153.12,471.90,1,-1,-1,-1
79,2,1711.87,316.38,144.09,451.27,1,-1,-1,-1
79,3,998.48,460.96,366.24,459.97,1,-1,-1,-1
79,4,493.02,426.13,110.11,471.94,1,-1,-1,-1
80,0,754.01,261.65,189.69,424.28,1,-1,-1,-1
80,1,0.49,272.20,202.93,471.49,1,-1,-1,-1
80,2,1689.06,322.50,179.17,443.44,1,-1,-1,-1
80,3,940.48,467.95,433.69,457.01,1,-1,-1,-1
80,4,441.78,422.34,207.70,476.65,1,-1,-1,-1
81,0,758.85,266.42,188.36,429.24,1,-1,-1,-1
81,1,0.32,273.13,201.90,468.98,1,-1,-1,-1
81,2,1708.86,323.96,166.56,442.94,1,-1,-1,-1
81,3,939.71,474.47,434.71,451.41,1,-1,-1,-1
81,4,429.32,423.70,230.32,474.93,1,-1,-1,-1
82,0,758.73,276.14,213.17,422.35,1,-1,-1,-1
82,1,0.51,278.13,231.15,462.69,1,-1,-1,-1
82,2,1740.90,323.39,142.51,442.49,1,-1,-1,-1
82,3,955.55,480.98,415.80,444.76,1,-1,-1,-1
82,4,373.99,424.88,283.06,473.25,1,-1,-1,-1
83,0,758.03,284.87,232.87,413.41,1,-1,-1,-1
83,1,0.42,285.06,242.93,455.32,1,-1,-1,-1
83,2,1745.57,321.33,136.59,442.56,1,-1,-1,-1
83,3,1036.23,483.70,313.26,442.17,1,-1,-1,-1
83,4,357.38,426.09,287.47,470.68,1,-1,-1,-1
84,0,718.49,281.09,283.60,416.82,1,-1,-1,-1
84,1,0.48,310.88,213.81,431.48,1,-1,-1,-1
84,2,1711.33,318.30,197.50,443.43,1,-1,-1,-1
84,3,1096.85,472.33,178.09,450.32,1,-1,-1,-1
84,4,447.90,426.06,149.65,469.57,1,-1,-1,-1
85,0,702.39,272.89,299.28,422.68,1,-1,-1,-1
85,1,0.30,321.74,219.22,420.48,1,-1,-1,-1
85,2,1686.57,317.84,232.85,444.50,1,-1,-1,-1
85,3,1096.44,466.38,152.49,453.20,1,-1,-1,-1
85,4,447.35,427.12,138.50,472.56,1,-1,-1,-1
86,0,693.69,264.01,311.59,429.38,1,-1,-1,-1
86,1,0.26,325.07,223.18,417.01,1,-1,-1,-1
86,2,1638.70,318.70,280.77,442.40,1,-1,-1,-1
86,3,1093.64,463.34,139.53,454.25,1,-1,-1,-1
86,4,465.52,429.34,167.30,479.85,1,-1,-1,-1
87,0,698.01,257.15,316.88,430.12,1,-1,-1,-1
87,1,0.47,323.56,226.71,418.27,1,-1,-1,-1
87,2,1608.66,323.04,310.89,437.38,1,-1,-1,-1
87,3,1094.42,464.13,137.96,458.71,1,-1,-1,-1
87,4,441.81,434.77,239.78,475.01,1,-1,-1,-1
88,0,723.83,258.50,275.04,417.54,1,-1,-1,-1
88,1,0.30,305.06,227.84,429.48,1,-1,-1,-1
88,2,1591.10,338.14,328.62,422.18,1,-1,-1,-1
88,3,1098.06,480.76,118.99,451.61,1,-1,-1,-1
88,4,377.44,447.39,362.47,462.87,1,-1,-1,-1
89,0,740.35,264.25,243.56,415.59,1,-1,-1,-1
89,1,-0.08,297.59,235.56,436.09,1,-1,-1,-1
89,2,1593.07,352.27,326.46,407.77,1,-1,-1,-1
89,3,1088.89,490.46,128.82,442.33,1,-1,-1,-1
89,4,354.56,449.10,395.02,459.82,1,-1,-1,-1
90,0,758.74,274.45,204.14,405.33,1,-1,-1,-1
90,1,1.20,294.37,239.11,436.61,1,-1,-1,-1
